C:\Users\alexc\AppData\Local\Programs\Python\Python311\python.exe D:\Cojo\agcojocaru-Adapting-unconstrained-spiking-neural-networks-to\experiments\mnist\train_spike_count.py 
2024-05-20 11:25:06.412870: I tensorflow/core/util/port.cc:113] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2024-05-20 11:25:07.406722: I tensorflow/core/util/port.cc:113] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
STARTING RUN NUMBER 0





This network will be trained using DT = 0.015
Numpy seed: 523157788, Cupy seed: 1016678477
Loading datasets...
Creating network...
Training...
Train | Epoch 0.1 | Loss: 72.08, Accuracy (%): 41.9, Silent labels (%): 10.98, Time (s): 15.29
Train | Epoch 4.6 | Loss: 68.82, Accuracy (%): 28.82, Silent labels (%): 0.02, Time (s): 34.66
Train | Epoch 4.7 | Loss: 68.59, Accuracy (%): 28.68, Silent labels (%): 0.0, Time (s): 40.59
Train | Epoch 4.8 | Loss: 68.91, Accuracy (%): 28.58, Silent labels (%): 0.03, Time (s): 46.24
Train | Epoch 4.9 | Loss: 69.21, Accuracy (%): 27.93, Silent labels (%): 0.03, Time (s): 51.89
Train | Epoch 5.0 | Loss: 69.96, Accuracy (%): 27.02, Silent labels (%): 0.0, Time (s): 57.61
Test | Epoch 5.0 | Loss: 70.29, Accuracy (%): 26.53, Learning rate: 0.003, Hidden layer 1 spike counts: 421.04, Output layer spike counts: 30.85, Hidden layer 1 silents (%): 1.5, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 553.13, Output layer weights norm: 88.74, Time (s): 1.97
Train | Epoch 5.1 | Loss: 69.89, Accuracy (%): 27.77, Silent labels (%): 0.03, Time (s): 5.53
Train | Epoch 5.2 | Loss: 70.43, Accuracy (%): 26.48, Silent labels (%): 0.0, Time (s): 11.26
Train | Epoch 5.3 | Loss: 70.46, Accuracy (%): 26.53, Silent labels (%): 0.02, Time (s): 16.84
Train | Epoch 5.4 | Loss: 70.85, Accuracy (%): 25.83, Silent labels (%): 0.05, Time (s): 22.4
Train | Epoch 5.5 | Loss: 70.69, Accuracy (%): 25.78, Silent labels (%): 0.0, Time (s): 27.93
Train | Epoch 5.6 | Loss: 71.54, Accuracy (%): 25.3, Silent labels (%): 0.02, Time (s): 33.46
Train | Epoch 5.7 | Loss: 71.07, Accuracy (%): 26.37, Silent labels (%): 0.0, Time (s): 38.99
Train | Epoch 5.8 | Loss: 70.75, Accuracy (%): 26.1, Silent labels (%): 0.0, Time (s): 44.5
Train | Epoch 5.9 | Loss: 71.92, Accuracy (%): 24.63, Silent labels (%): 0.03, Time (s): 49.98
Train | Epoch 6.0 | Loss: 72.23, Accuracy (%): 24.25, Silent labels (%): 0.02, Time (s): 55.47
Test | Epoch 6.0 | Loss: 72.95, Accuracy (%): 22.44, Learning rate: 0.003, Hidden layer 1 spike counts: 403.74, Output layer spike counts: 30.99, Hidden layer 1 silents (%): 1.38, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 572.81, Output layer weights norm: 94.44, Time (s): 1.97
Train | Epoch 6.1 | Loss: 72.11, Accuracy (%): 24.78, Silent labels (%): 0.03, Time (s): 5.35
Train | Epoch 6.2 | Loss: 71.89, Accuracy (%): 24.33, Silent labels (%): 0.02, Time (s): 10.83
Train | Epoch 6.3 | Loss: 71.83, Accuracy (%): 24.35, Silent labels (%): 0.02, Time (s): 16.25
Train | Epoch 6.4 | Loss: 72.97, Accuracy (%): 23.05, Silent labels (%): 0.02, Time (s): 21.71
Train | Epoch 6.5 | Loss: 72.55, Accuracy (%): 24.03, Silent labels (%): 0.02, Time (s): 27.15
Train | Epoch 6.6 | Loss: 72.88, Accuracy (%): 23.37, Silent labels (%): 0.0, Time (s): 32.54
Train | Epoch 6.7 | Loss: 73.61, Accuracy (%): 23.0, Silent labels (%): 0.02, Time (s): 37.96
Train | Epoch 6.8 | Loss: 74.08, Accuracy (%): 22.3, Silent labels (%): 0.03, Time (s): 43.41
Train | Epoch 6.9 | Loss: 73.64, Accuracy (%): 22.63, Silent labels (%): 0.07, Time (s): 48.79
Train | Epoch 7.0 | Loss: 73.86, Accuracy (%): 23.15, Silent labels (%): 0.02, Time (s): 54.13
Test | Epoch 7.0 | Loss: 74.69, Accuracy (%): 21.09, Learning rate: 0.003, Hidden layer 1 spike counts: 385.89, Output layer spike counts: 30.43, Hidden layer 1 silents (%): 0.88, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 592.89, Output layer weights norm: 99.85, Time (s): 1.96
Train | Epoch 7.1 | Loss: 73.92, Accuracy (%): 22.87, Silent labels (%): 0.0, Time (s): 5.22
Train | Epoch 7.2 | Loss: 74.12, Accuracy (%): 22.6, Silent labels (%): 0.0, Time (s): 10.56
Train | Epoch 7.3 | Loss: 74.62, Accuracy (%): 21.5, Silent labels (%): 0.03, Time (s): 15.93
Train | Epoch 7.4 | Loss: 74.14, Accuracy (%): 23.03, Silent labels (%): 0.05, Time (s): 21.26
Train | Epoch 7.5 | Loss: 74.44, Accuracy (%): 22.6, Silent labels (%): 0.0, Time (s): 26.57
Train | Epoch 7.6 | Loss: 74.47, Accuracy (%): 21.6, Silent labels (%): 0.02, Time (s): 31.99
Train | Epoch 7.7 | Loss: 74.53, Accuracy (%): 22.18, Silent labels (%): 0.0, Time (s): 37.28
Train | Epoch 7.8 | Loss: 74.93, Accuracy (%): 21.45, Silent labels (%): 0.02, Time (s): 42.58
Train | Epoch 7.9 | Loss: 75.18, Accuracy (%): 22.33, Silent labels (%): 0.0, Time (s): 47.94
Train | Epoch 8.0 | Loss: 75.49, Accuracy (%): 21.4, Silent labels (%): 0.05, Time (s): 53.22
Test | Epoch 8.0 | Loss: 75.76, Accuracy (%): 20.46, Learning rate: 0.003, Hidden layer 1 spike counts: 371.75, Output layer spike counts: 29.94, Hidden layer 1 silents (%): 1.25, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 613.57, Output layer weights norm: 104.96, Time (s): 1.97
Train | Epoch 8.1 | Loss: 75.12, Accuracy (%): 21.58, Silent labels (%): 0.02, Time (s): 5.15
Train | Epoch 8.2 | Loss: 75.43, Accuracy (%): 21.28, Silent labels (%): 0.05, Time (s): 10.41
Train | Epoch 8.3 | Loss: 75.51, Accuracy (%): 21.85, Silent labels (%): 0.03, Time (s): 15.67
Train | Epoch 8.4 | Loss: 75.15, Accuracy (%): 21.7, Silent labels (%): 0.03, Time (s): 20.91
Train | Epoch 8.5 | Loss: 76.19, Accuracy (%): 20.57, Silent labels (%): 0.0, Time (s): 26.08
Train | Epoch 8.6 | Loss: 76.56, Accuracy (%): 20.13, Silent labels (%): 0.02, Time (s): 31.29
Train | Epoch 8.7 | Loss: 76.39, Accuracy (%): 21.13, Silent labels (%): 0.02, Time (s): 36.49
Train | Epoch 8.8 | Loss: 76.34, Accuracy (%): 21.2, Silent labels (%): 0.02, Time (s): 41.7
Train | Epoch 8.9 | Loss: 76.85, Accuracy (%): 20.45, Silent labels (%): 0.02, Time (s): 46.88
Train | Epoch 9.0 | Loss: 76.71, Accuracy (%): 20.2, Silent labels (%): 0.03, Time (s): 52.04
Test | Epoch 9.0 | Loss: 77.13, Accuracy (%): 19.49, Learning rate: 0.003, Hidden layer 1 spike counts: 364.3, Output layer spike counts: 29.84, Hidden layer 1 silents (%): 0.88, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 634.7, Output layer weights norm: 110.0, Time (s): 1.94
Train | Epoch 9.1 | Loss: 76.49, Accuracy (%): 20.58, Silent labels (%): 0.03, Time (s): 5.07
Train | Epoch 9.2 | Loss: 76.66, Accuracy (%): 20.43, Silent labels (%): 0.03, Time (s): 10.24
Train | Epoch 9.3 | Loss: 76.73, Accuracy (%): 20.47, Silent labels (%): 0.03, Time (s): 15.43
Train | Epoch 9.4 | Loss: 76.87, Accuracy (%): 19.98, Silent labels (%): 0.03, Time (s): 20.62
Train | Epoch 9.5 | Loss: 76.35, Accuracy (%): 21.08, Silent labels (%): 0.0, Time (s): 25.76
Train | Epoch 9.6 | Loss: 77.28, Accuracy (%): 20.27, Silent labels (%): 0.05, Time (s): 30.94
Train | Epoch 9.7 | Loss: 77.33, Accuracy (%): 20.25, Silent labels (%): 0.03, Time (s): 36.29
Train | Epoch 9.8 | Loss: 77.13, Accuracy (%): 19.85, Silent labels (%): 0.03, Time (s): 41.37
Train | Epoch 9.9 | Loss: 77.14, Accuracy (%): 19.8, Silent labels (%): 0.02, Time (s): 46.45
Train | Epoch 10.0 | Loss: 77.54, Accuracy (%): 19.63, Silent labels (%): 0.02, Time (s): 51.58
Test | Epoch 10.0 | Loss: 77.58, Accuracy (%): 19.95, Learning rate: 0.003, Hidden layer 1 spike counts: 356.16, Output layer spike counts: 29.86, Hidden layer 1 silents (%): 0.75, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 655.85, Output layer weights norm: 114.95, Time (s): 1.92
This network will be trained using DT = 0.005
Numpy seed: 59216631, Cupy seed: 857895561
Loading datasets...
Creating network...
Training...
Train | Epoch 0.1 | Loss: 59.76, Accuracy (%): 62.4, Silent labels (%): 12.0, Time (s): 13.97
Train | Epoch 0.2 | Loss: 26.83, Accuracy (%): 88.7, Silent labels (%): 0.05, Time (s): 28.14
Train | Epoch 0.3 | Loss: 21.55, Accuracy (%): 90.67, Silent labels (%): 0.03, Time (s): 40.47
Train | Epoch 0.4 | Loss: 18.48, Accuracy (%): 92.82, Silent labels (%): 0.02, Time (s): 51.27
Train | Epoch 0.5 | Loss: 16.71, Accuracy (%): 93.68, Silent labels (%): 0.0, Time (s): 61.12
Train | Epoch 0.6 | Loss: 15.67, Accuracy (%): 94.05, Silent labels (%): 0.0, Time (s): 70.28
Train | Epoch 0.7 | Loss: 14.69, Accuracy (%): 94.27, Silent labels (%): 0.0, Time (s): 78.83
Train | Epoch 0.8 | Loss: 14.0, Accuracy (%): 94.67, Silent labels (%): 0.0, Time (s): 87.05
Train | Epoch 0.9 | Loss: 13.3, Accuracy (%): 95.15, Silent labels (%): 0.0, Time (s): 95.01
Train | Epoch 1.0 | Loss: 12.83, Accuracy (%): 95.22, Silent labels (%): 0.0, Time (s): 102.69
Test | Epoch 1.0 | Loss: 12.23, Accuracy (%): 95.65, Learning rate: 0.003, Hidden layer 1 spike counts: 525.68, Output layer spike counts: 41.46, Hidden layer 1 silents (%): 1.12, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 470.18, Output layer weights norm: 58.98, Time (s): 2.0
Best accuracy: 95.65%, Networks save to: best_model
Train | Epoch 1.1 | Loss: 12.27, Accuracy (%): 95.52, Silent labels (%): 0.0, Time (s): 7.41
Train | Epoch 1.2 | Loss: 11.45, Accuracy (%): 96.4, Silent labels (%): 0.0, Time (s): 14.77
Train | Epoch 1.3 | Loss: 11.4, Accuracy (%): 95.98, Silent labels (%): 0.0, Time (s): 22.14
Train | Epoch 1.4 | Loss: 11.14, Accuracy (%): 96.02, Silent labels (%): 0.02, Time (s): 29.27
Train | Epoch 1.5 | Loss: 10.74, Accuracy (%): 96.45, Silent labels (%): 0.0, Time (s): 36.25
Train | Epoch 1.6 | Loss: 10.67, Accuracy (%): 96.32, Silent labels (%): 0.0, Time (s): 43.17
Train | Epoch 1.7 | Loss: 10.69, Accuracy (%): 96.17, Silent labels (%): 0.0, Time (s): 49.99
Train | Epoch 1.8 | Loss: 10.14, Accuracy (%): 96.57, Silent labels (%): 0.0, Time (s): 56.91
Train | Epoch 1.9 | Loss: 10.32, Accuracy (%): 96.12, Silent labels (%): 0.0, Time (s): 63.63
Train | Epoch 2.0 | Loss: 9.88, Accuracy (%): 96.63, Silent labels (%): 0.0, Time (s): 70.5
Test | Epoch 2.0 | Loss: 9.77, Accuracy (%): 96.9, Learning rate: 0.003, Hidden layer 1 spike counts: 424.53, Output layer spike counts: 41.6, Hidden layer 1 silents (%): 1.25, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 480.33, Output layer weights norm: 63.29, Time (s): 2.05
Best accuracy: 96.9%, Networks save to: best_model
Train | Epoch 2.1 | Loss: 9.53, Accuracy (%): 96.98, Silent labels (%): 0.0, Time (s): 6.51
Train | Epoch 2.2 | Loss: 9.34, Accuracy (%): 97.05, Silent labels (%): 0.0, Time (s): 13.1
Train | Epoch 2.3 | Loss: 9.07, Accuracy (%): 97.23, Silent labels (%): 0.0, Time (s): 20.16
Train | Epoch 2.4 | Loss: 9.4, Accuracy (%): 97.02, Silent labels (%): 0.0, Time (s): 26.75
Train | Epoch 2.5 | Loss: 9.18, Accuracy (%): 97.0, Silent labels (%): 0.0, Time (s): 33.16
Train | Epoch 2.6 | Loss: 8.89, Accuracy (%): 97.25, Silent labels (%): 0.0, Time (s): 39.2
Train | Epoch 2.7 | Loss: 8.65, Accuracy (%): 97.3, Silent labels (%): 0.0, Time (s): 45.21
Train | Epoch 2.8 | Loss: 8.6, Accuracy (%): 97.07, Silent labels (%): 0.0, Time (s): 51.16
Train | Epoch 2.9 | Loss: 8.85, Accuracy (%): 96.97, Silent labels (%): 0.0, Time (s): 57.08
Train | Epoch 3.0 | Loss: 8.21, Accuracy (%): 97.92, Silent labels (%): 0.0, Time (s): 62.93
Test | Epoch 3.0 | Loss: 8.54, Accuracy (%): 97.44, Learning rate: 0.003, Hidden layer 1 spike counts: 368.4, Output layer spike counts: 41.04, Hidden layer 1 silents (%): 1.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 490.5, Output layer weights norm: 66.83, Time (s): 1.57
Best accuracy: 97.44%, Networks save to: best_model
Train | Epoch 3.1 | Loss: 8.16, Accuracy (%): 97.32, Silent labels (%): 0.0, Time (s): 5.83
Train | Epoch 3.2 | Loss: 8.15, Accuracy (%): 97.67, Silent labels (%): 0.0, Time (s): 11.85
Train | Epoch 3.3 | Loss: 8.13, Accuracy (%): 97.6, Silent labels (%): 0.0, Time (s): 17.78
Train | Epoch 3.4 | Loss: 8.0, Accuracy (%): 97.55, Silent labels (%): 0.0, Time (s): 23.68
Train | Epoch 3.5 | Loss: 8.04, Accuracy (%): 97.62, Silent labels (%): 0.0, Time (s): 29.33
Train | Epoch 3.6 | Loss: 7.76, Accuracy (%): 97.87, Silent labels (%): 0.0, Time (s): 34.83
Train | Epoch 3.7 | Loss: 7.76, Accuracy (%): 97.62, Silent labels (%): 0.0, Time (s): 40.36
Train | Epoch 3.8 | Loss: 7.61, Accuracy (%): 97.87, Silent labels (%): 0.0, Time (s): 45.81
Train | Epoch 3.9 | Loss: 8.04, Accuracy (%): 97.25, Silent labels (%): 0.0, Time (s): 51.4
Train | Epoch 4.0 | Loss: 7.55, Accuracy (%): 97.82, Silent labels (%): 0.0, Time (s): 57.1
Test | Epoch 4.0 | Loss: 7.91, Accuracy (%): 97.46, Learning rate: 0.003, Hidden layer 1 spike counts: 336.46, Output layer spike counts: 40.81, Hidden layer 1 silents (%): 1.25, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 500.59, Output layer weights norm: 69.95, Time (s): 1.48
Best accuracy: 97.46%, Networks save to: best_model
Train | Epoch 4.1 | Loss: 7.28, Accuracy (%): 97.87, Silent labels (%): 0.0, Time (s): 5.38
Train | Epoch 4.2 | Loss: 7.3, Accuracy (%): 97.77, Silent labels (%): 0.0, Time (s): 10.76
Train | Epoch 4.3 | Loss: 7.48, Accuracy (%): 97.67, Silent labels (%): 0.0, Time (s): 16.14
Train | Epoch 4.4 | Loss: 7.03, Accuracy (%): 98.15, Silent labels (%): 0.0, Time (s): 21.48
Train | Epoch 4.5 | Loss: 7.12, Accuracy (%): 98.2, Silent labels (%): 0.0, Time (s): 26.74
Train | Epoch 4.6 | Loss: 7.06, Accuracy (%): 97.93, Silent labels (%): 0.0, Time (s): 31.89
Train | Epoch 4.7 | Loss: 7.23, Accuracy (%): 97.98, Silent labels (%): 0.0, Time (s): 37.26
Train | Epoch 4.8 | Loss: 7.18, Accuracy (%): 97.97, Silent labels (%): 0.0, Time (s): 42.64
Train | Epoch 4.9 | Loss: 7.2, Accuracy (%): 97.88, Silent labels (%): 0.0, Time (s): 47.83
Train | Epoch 5.0 | Loss: 7.13, Accuracy (%): 97.97, Silent labels (%): 0.0, Time (s): 53.08
Test | Epoch 5.0 | Loss: 7.33, Accuracy (%): 97.71, Learning rate: 0.003, Hidden layer 1 spike counts: 315.83, Output layer spike counts: 41.76, Hidden layer 1 silents (%): 1.5, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 510.92, Output layer weights norm: 73.15, Time (s): 1.51
Best accuracy: 97.71%, Networks save to: best_model
Train | Epoch 5.1 | Loss: 6.69, Accuracy (%): 98.12, Silent labels (%): 0.0, Time (s): 5.23
Train | Epoch 5.2 | Loss: 6.55, Accuracy (%): 98.38, Silent labels (%): 0.0, Time (s): 11.33
Train | Epoch 5.3 | Loss: 6.67, Accuracy (%): 98.13, Silent labels (%): 0.0, Time (s): 17.52
Train | Epoch 5.4 | Loss: 6.77, Accuracy (%): 98.15, Silent labels (%): 0.0, Time (s): 23.62
Train | Epoch 5.5 | Loss: 6.86, Accuracy (%): 98.05, Silent labels (%): 0.0, Time (s): 29.33
Train | Epoch 5.6 | Loss: 6.69, Accuracy (%): 98.12, Silent labels (%): 0.0, Time (s): 34.25
Train | Epoch 5.7 | Loss: 6.7, Accuracy (%): 98.18, Silent labels (%): 0.0, Time (s): 39.59
Train | Epoch 5.8 | Loss: 6.74, Accuracy (%): 98.23, Silent labels (%): 0.0, Time (s): 45.76
Train | Epoch 5.9 | Loss: 6.52, Accuracy (%): 98.23, Silent labels (%): 0.0, Time (s): 51.7
Train | Epoch 6.0 | Loss: 6.7, Accuracy (%): 98.07, Silent labels (%): 0.0, Time (s): 58.09
Test | Epoch 6.0 | Loss: 7.14, Accuracy (%): 97.71, Learning rate: 0.003, Hidden layer 1 spike counts: 292.81, Output layer spike counts: 40.99, Hidden layer 1 silents (%): 1.5, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 521.15, Output layer weights norm: 76.14, Time (s): 2.25
Train | Epoch 6.1 | Loss: 6.26, Accuracy (%): 98.45, Silent labels (%): 0.0, Time (s): 6.54
Train | Epoch 6.2 | Loss: 6.47, Accuracy (%): 98.37, Silent labels (%): 0.0, Time (s): 13.0
Train | Epoch 6.3 | Loss: 6.44, Accuracy (%): 98.45, Silent labels (%): 0.0, Time (s): 18.02
Train | Epoch 6.4 | Loss: 6.3, Accuracy (%): 98.38, Silent labels (%): 0.0, Time (s): 22.99
Train | Epoch 6.5 | Loss: 6.29, Accuracy (%): 98.48, Silent labels (%): 0.0, Time (s): 28.0
Train | Epoch 6.6 | Loss: 6.2, Accuracy (%): 98.38, Silent labels (%): 0.0, Time (s): 33.11
Train | Epoch 6.7 | Loss: 6.41, Accuracy (%): 98.23, Silent labels (%): 0.0, Time (s): 38.06
Train | Epoch 6.8 | Loss: 6.16, Accuracy (%): 98.38, Silent labels (%): 0.0, Time (s): 42.99
Train | Epoch 6.9 | Loss: 6.3, Accuracy (%): 98.38, Silent labels (%): 0.0, Time (s): 47.86
Train | Epoch 7.0 | Loss: 6.13, Accuracy (%): 98.23, Silent labels (%): 0.0, Time (s): 52.79
Test | Epoch 7.0 | Loss: 6.84, Accuracy (%): 97.91, Learning rate: 0.003, Hidden layer 1 spike counts: 279.79, Output layer spike counts: 41.03, Hidden layer 1 silents (%): 1.0, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 531.48, Output layer weights norm: 79.14, Time (s): 1.5
Best accuracy: 97.91%, Networks save to: best_model
Train | Epoch 7.1 | Loss: 5.69, Accuracy (%): 98.85, Silent labels (%): 0.0, Time (s): 4.83
Train | Epoch 7.2 | Loss: 6.12, Accuracy (%): 98.38, Silent labels (%): 0.0, Time (s): 9.68
Train | Epoch 7.3 | Loss: 6.01, Accuracy (%): 98.4, Silent labels (%): 0.0, Time (s): 14.39
Train | Epoch 7.4 | Loss: 6.1, Accuracy (%): 98.53, Silent labels (%): 0.0, Time (s): 19.01
Train | Epoch 7.5 | Loss: 5.83, Accuracy (%): 98.83, Silent labels (%): 0.0, Time (s): 23.66
Train | Epoch 7.6 | Loss: 5.93, Accuracy (%): 98.5, Silent labels (%): 0.0, Time (s): 28.27
Train | Epoch 7.7 | Loss: 6.04, Accuracy (%): 98.43, Silent labels (%): 0.0, Time (s): 32.85
Train | Epoch 7.8 | Loss: 6.1, Accuracy (%): 98.4, Silent labels (%): 0.0, Time (s): 37.42
Train | Epoch 7.9 | Loss: 5.92, Accuracy (%): 98.72, Silent labels (%): 0.0, Time (s): 42.02
Train | Epoch 8.0 | Loss: 5.79, Accuracy (%): 98.53, Silent labels (%): 0.0, Time (s): 46.58
Test | Epoch 8.0 | Loss: 6.57, Accuracy (%): 98.03, Learning rate: 0.003, Hidden layer 1 spike counts: 268.23, Output layer spike counts: 41.97, Hidden layer 1 silents (%): 1.25, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 541.82, Output layer weights norm: 81.95, Time (s): 1.35
Best accuracy: 98.03%, Networks save to: best_model
Train | Epoch 8.1 | Loss: 5.81, Accuracy (%): 98.52, Silent labels (%): 0.0, Time (s): 4.41
Train | Epoch 8.2 | Loss: 5.68, Accuracy (%): 98.58, Silent labels (%): 0.0, Time (s): 8.95
Train | Epoch 8.3 | Loss: 5.65, Accuracy (%): 98.68, Silent labels (%): 0.0, Time (s): 13.48
Train | Epoch 8.4 | Loss: 5.72, Accuracy (%): 98.73, Silent labels (%): 0.0, Time (s): 17.99
Train | Epoch 8.5 | Loss: 5.69, Accuracy (%): 98.67, Silent labels (%): 0.0, Time (s): 22.49
Train | Epoch 8.6 | Loss: 5.63, Accuracy (%): 98.62, Silent labels (%): 0.0, Time (s): 27.13
Train | Epoch 8.7 | Loss: 5.61, Accuracy (%): 98.78, Silent labels (%): 0.0, Time (s): 31.82
Train | Epoch 8.8 | Loss: 5.52, Accuracy (%): 98.75, Silent labels (%): 0.0, Time (s): 37.38
Train | Epoch 8.9 | Loss: 5.79, Accuracy (%): 98.73, Silent labels (%): 0.0, Time (s): 41.8
Train | Epoch 9.0 | Loss: 5.73, Accuracy (%): 98.72, Silent labels (%): 0.0, Time (s): 46.21
Test | Epoch 9.0 | Loss: 6.45, Accuracy (%): 97.96, Learning rate: 0.003, Hidden layer 1 spike counts: 256.01, Output layer spike counts: 41.33, Hidden layer 1 silents (%): 0.88, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 552.09, Output layer weights norm: 84.84, Time (s): 1.35
Train | Epoch 9.1 | Loss: 5.47, Accuracy (%): 98.77, Silent labels (%): 0.0, Time (s): 4.33
Train | Epoch 9.2 | Loss: 5.43, Accuracy (%): 98.78, Silent labels (%): 0.0, Time (s): 8.71
Train | Epoch 9.3 | Loss: 5.52, Accuracy (%): 98.77, Silent labels (%): 0.0, Time (s): 13.11
Train | Epoch 9.4 | Loss: 5.44, Accuracy (%): 98.82, Silent labels (%): 0.0, Time (s): 17.61
Train | Epoch 9.5 | Loss: 5.34, Accuracy (%): 98.9, Silent labels (%): 0.0, Time (s): 21.96
Train | Epoch 9.6 | Loss: 5.39, Accuracy (%): 98.77, Silent labels (%): 0.0, Time (s): 26.33
Train | Epoch 9.7 | Loss: 5.48, Accuracy (%): 98.75, Silent labels (%): 0.0, Time (s): 30.7
Train | Epoch 9.8 | Loss: 5.4, Accuracy (%): 98.97, Silent labels (%): 0.0, Time (s): 35.03
Train | Epoch 9.9 | Loss: 5.48, Accuracy (%): 98.77, Silent labels (%): 0.0, Time (s): 39.33
Train | Epoch 10.0 | Loss: 5.6, Accuracy (%): 98.62, Silent labels (%): 0.0, Time (s): 43.73
Test | Epoch 10.0 | Loss: 6.41, Accuracy (%): 98.07, Learning rate: 0.003, Hidden layer 1 spike counts: 244.97, Output layer spike counts: 41.43, Hidden layer 1 silents (%): 1.0, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 562.29, Output layer weights norm: 87.66, Time (s): 1.4
Best accuracy: 98.07%, Networks save to: best_model
This network will be trained using DT = 0.001
Numpy seed: 59216631, Cupy seed: 857895561
Loading datasets...
Creating network...
Training...
Train | Epoch 0.1 | Loss: 59.84, Accuracy (%): 62.52, Silent labels (%): 12.58, Time (s): 14.96
Train | Epoch 0.2 | Loss: 26.14, Accuracy (%): 89.17, Silent labels (%): 0.03, Time (s): 29.94
Train | Epoch 0.3 | Loss: 20.78, Accuracy (%): 90.92, Silent labels (%): 0.02, Time (s): 43.51
Train | Epoch 0.4 | Loss: 17.85, Accuracy (%): 93.27, Silent labels (%): 0.0, Time (s): 56.16
Train | Epoch 0.5 | Loss: 16.2, Accuracy (%): 93.83, Silent labels (%): 0.0, Time (s): 67.5
Train | Epoch 0.6 | Loss: 15.21, Accuracy (%): 94.13, Silent labels (%): 0.0, Time (s): 78.47
Train | Epoch 0.7 | Loss: 14.33, Accuracy (%): 94.52, Silent labels (%): 0.0, Time (s): 88.86
Train | Epoch 0.8 | Loss: 13.55, Accuracy (%): 94.85, Silent labels (%): 0.0, Time (s): 98.73
Train | Epoch 0.9 | Loss: 12.9, Accuracy (%): 95.27, Silent labels (%): 0.0, Time (s): 108.1
Train | Epoch 1.0 | Loss: 12.44, Accuracy (%): 95.43, Silent labels (%): 0.02, Time (s): 117.24
Test | Epoch 1.0 | Loss: 11.97, Accuracy (%): 95.82, Learning rate: 0.003, Hidden layer 1 spike counts: 625.75, Output layer spike counts: 41.36, Hidden layer 1 silents (%): 0.38, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 470.05, Output layer weights norm: 58.61, Time (s): 2.11
Best accuracy: 95.82%, Networks save to: best_model
Train | Epoch 1.1 | Loss: 11.88, Accuracy (%): 95.55, Silent labels (%): 0.0, Time (s): 8.48
Train | Epoch 1.2 | Loss: 11.06, Accuracy (%): 96.38, Silent labels (%): 0.0, Time (s): 16.92
Train | Epoch 1.3 | Loss: 11.07, Accuracy (%): 96.37, Silent labels (%): 0.0, Time (s): 25.26
Train | Epoch 1.4 | Loss: 10.75, Accuracy (%): 96.13, Silent labels (%): 0.0, Time (s): 33.26
Train | Epoch 1.5 | Loss: 10.37, Accuracy (%): 96.57, Silent labels (%): 0.0, Time (s): 40.97
Train | Epoch 1.6 | Loss: 10.3, Accuracy (%): 96.27, Silent labels (%): 0.0, Time (s): 48.76
Train | Epoch 1.7 | Loss: 10.23, Accuracy (%): 96.37, Silent labels (%): 0.0, Time (s): 56.27
Train | Epoch 1.8 | Loss: 9.73, Accuracy (%): 96.75, Silent labels (%): 0.0, Time (s): 63.49
Train | Epoch 1.9 | Loss: 9.88, Accuracy (%): 96.5, Silent labels (%): 0.0, Time (s): 70.61
Train | Epoch 2.0 | Loss: 9.5, Accuracy (%): 96.73, Silent labels (%): 0.0, Time (s): 77.7
Test | Epoch 2.0 | Loss: 9.46, Accuracy (%): 97.01, Learning rate: 0.003, Hidden layer 1 spike counts: 474.97, Output layer spike counts: 41.75, Hidden layer 1 silents (%): 0.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 480.41, Output layer weights norm: 62.74, Time (s): 2.41
Best accuracy: 97.01%, Networks save to: best_model
Train | Epoch 2.1 | Loss: 9.17, Accuracy (%): 96.98, Silent labels (%): 0.0, Time (s): 7.14
Train | Epoch 2.2 | Loss: 8.92, Accuracy (%): 97.13, Silent labels (%): 0.0, Time (s): 14.1
Train | Epoch 2.3 | Loss: 8.7, Accuracy (%): 97.37, Silent labels (%): 0.0, Time (s): 21.2
Train | Epoch 2.4 | Loss: 9.02, Accuracy (%): 97.08, Silent labels (%): 0.0, Time (s): 28.21
